,Id_block_Mots_en_commun,Mots_en_commun,Id_block_Mots_differents,Mots_dans_nrc_pas_dans_elal,Id_block_Mots_als,Mots_en_alsacien,Id_block_text_fr,Text_fr,Id_block_text_als,Text_als
264,111.0,école,,,50.0,Vater,264.0,"Si l'opposition l'apprend, nous sommes perdus !
Nous sommes perdus !
On doit crever de rage!
Je crois que c’est un espion, il a tout noté, dois-je l'arrêter ?
Oui, arrétez-le, mettez-le dans la remise des pompes à incendie, et, avec lui, ce vélocipédiste, ce rusé compère.
",264.0,"Wenn diss d'Opposition erfahrt, sin m'r verlore !
M’r sin verlore !
— Do muess m'r verknelle for Wuet !
Ich gläube, es ist ein Spion, er hat alles äufgeschrieben, soll ich ihn verhaften ?
Ja, verhafte-ne, setze-ne in's Spritzehüs, un do denne Velocipedist, denne sütüfere Patron, äu d'rzü.
"
265,111.0,bien,,,50.0,gut,265.0,"Je me suis fourré dans de beaux draps!
Silence!
C’est une affaire entendue;
qui sait ce qu'ils ont déjà fait!
Vol, meurtre, pillage !
",265.0,"Do bin i in e scheeni Sauce nin kumme.
Stille!
Diss isch e-n-abgekarti Sach gewahn,
wer weiss, was die vor g’'hett hat!
Räuwe, morde, plindere
"
266,112.0,matin,,,50.0,empfangen,266.0,"Oui, Monsieur le Maire a tout à fait raison, montrez donc un peu vos papiers!
Voilà les bottes de Monsieur l'Inspecteur.
Quoi, Inspecteur?!
Un coquin, un filou, un chevalier d'industrie!
Je n'y comprends plus rien!
",266.0,"Ja, d'r Herr Bürjermeister hat ganz recht, zeigen Sie einmal euere Papiere !
Do sin im Herr Inspakter sini Schueh.
Was Inspakter ?!
— E Hallunk isch's, e Spitzbue, e chevalier d'industrie !
D’r Verstand steht m'r still!
"
267,113.0,incendie,40.0,retenir,50.0,riskeere,267.0,"— Et maintenant vos papiers !
Mes papiers sont dans l'habit que vous avez porté au tailleur.
Chacun peut en dire autant!
Arrêtez-le, mais, d'abord, enlevez-lui mon veston de laine!
Mais père!
",267.0,"— Und jetzt Ihre Papiere !
Meine Papiere stecken im Rock, den Sie zum Schneider getragen haben.
So könnt e Jeder kumme!
Arreteere ne, awer zerscht zeje-n-'m mine Mutze-n-üs.
Awer Vater !
"
268,113.0,juste,40.0,philosophie,51.0,einladend,268.0,"S'il vous faut un coup de main, je vous aide!
Eh bien, Monsieur le Maire, qu'est-ce que j'ai dit?
Fermez votre bouche!
Cela devait arriver!
Quelle histoire extraordinaire!
",268.0,"Wenn's Kräuje-n-Arweit gitt, helf i!
Gelle, Herr Maire, was hawich g'säit ?!
Halte-n-ejer Mül!
So hett's muehn kumme!
Sonderbare Geschichte!
"
269,113.0,honneur,41.0,parler,51.0,nichts,269.0,"Vous ne me ferez pourtant pas emmener ?
C’est une honte!
Pour une telle canaille, il n'y a rien à dire!
Mais père!
Monsieur le Maire, ce Monsieur est le Professeur Docteur Freundlich de la ville.
",269.0,"Sie werden mich doch nicht wegführen lassen ?
Diese Schande !
For so e Hallunk wurd's e Sach han !
Awer Vater !
Herr Maire, diss isch jo d'r Professer Dr. Freundlich üs d'r Stadt!
"
270,113.0,peine,41.0,affaire,51.0,anderes,270.0,"— Arrêtez ce gredin.
Je vous arrête au nom de la Loi!
L’ASSESSEUR MULLER
Permettez !
Dans cet état, sans habit, sans souliers !
",270.0,"— Verhafte denne Hallunk !
Im Namen des Gesetzes verhafte ich Sie !
MÜLLER
Bitte sehr!
In dem Zustande, ohne Jacke, ohne Schuhe !
"
271,113.0,rendre,,,51.0,Jesses,271.0,"Par le ciel, qu'est-ce que c'est donc que cette folle histoire ?
Aïe!
—
Il n'y aura, encore une fois, pas de procès-verbal, je n'ai pas de chance !
Ah! vous ici, mon cher Monsieur Müller !
",271.0,"Alle Wetter, was ist denn das für eine tolle Geschichte ?
Hä?
—
Ues dem Protokoll wurd wid’r nix, kenn Chance !
Ach, Sie hier, mein lieber Herr Müller!
"
272,113.0,bien,41.0,minute,51.0,Vater,272.0,"Je vous croyais à Berlin !
Je crois que j'ai fait une bêtise, une grosse bêtise!
Pas de chance!
Pas de chance!
Monsieur le Maire, pourquoi faire tant d'histoires ?
",272.0,"Ich glaubte Sie in Berlin !
Ich gläub, ich hab e Veehheit gemacht, e grossi Veehkeit!
Kenn Chance !
Kenn Chance !
Herr Bürgermeister, was machen Sie denn für Geschichten,
"
273,113.0,mal,42.0,femme,51.0,schnell,273.0,"Chapeau bas !
C’est un maître distingué, qui travaille à un ouvrage célèbre sur les langues allemandes.
LE MAIRE
Ah!
ah!
",273.0,"Hut ab,
das ist ein gelehrtes Haus, der arbeitet an einem berühmten Werk über die allemanischen Sprachen.
MAIRE
Ah!
Ah!
"
274,115.0,imbécile,42.0,expression,51.0,verlore,274.0,"J'ai bien vu qu'il y avait quelque chose qui n'était pas naturel!
— Je dois dire....
C’est risible .....
quand on y pense...!
— Vous avez fait une fameuse plaisanterie, tout à fait fameuse.
",274.0,"Ich hab g'sahn, dass ebs i-n-m steckt !
— Ich muess säuje...
s'isch zuem Lache .....
wenn m'r's bedenkt...!
Sie han sich do e famoser G'spass erläubt, e ganz famoser.
"
275,116.0,bête,,,51.0,Herr,275.0,"Mais vous devez excuser que ce simple
cet idiot de garde-champêtre vous aie fait cette grossièreté:
vous savez, ce garçon n’a reçu aucune éducation !
Oui, dans tout cela, c'est lui le seul coupable !
Va-t'en, et ne t'avise plus, en ma présence, de demander ses papiers à un homme distingué!
",275.0,"Awer Sie muehn exküseere, dass ne do d'r Simpel
der däub Dolle vun Bolizejgard ewe so Grobheite gemacht hett,
wisse-n-'r, der Kerl het halt kenn Bildung !
Jo, der isch an allem schuldi dran !
Mache, dass 'r furt kumme un unterstehn ejch nemmi in minere Gejewart im e-n-anständige Mensche d'Papierer abzeverlange !
"
276,117.0,bien,,,51.0,kumme,276.0,"Qu'est-ce que j'ai?
Quoi?
Moi?
Que le diable t’emporte !
.… Maintenant assez pour aujourd'hui …..!
",276.0,"Was hawich ?
Was ?
Ich ?
Ejch sell e Mol e Millione .....
Jetzt isch Holz genue hitte...!
"
277,117.0,beau,,,52.0,Tat,277.0,"Et que personne n'apprenne rien de cette histoire, sinon on te tord le cou!
Pas de chance!
Pourquoi se mettre en colère, les gens n’ont aujourd'hui aucune éducation!
— Quelle affaire pour moi!
Je suis toutefois heureux de n'avoir rien dit d’impoli.....
",277.0,"Un dass neemes nix vun dere G'schicht erfahrt, schunsch drähje m'r ejch s'Gnick erum !
Kenn Chance !
Was m'r sich do nit verzirne muess, de Lytt han jetzt e mol kenn Bildung !
— Was m'r diss e Kriz isch!
— Ich bin numme froh, dass ich ne doch nix unhöfli's g’säit hab...
"
278,117.0,âge,,,52.0,sehr,278.0,"Mais calmez-vous, Monsieur le Maire.
Voilà le veston du coquin, du filou, du chevalier d'industrie...
Quoi, vieille oie, si vous répétez encore une chose pareille, je vous fiche à la porte.
Monsieur est professeur!
Ne l'oubliez pas, professeur, vieille oie !
",278.0,"Aber beruhigen Sie sich, Herr Bürgermeister.
Do isch der Rock vun dem Hallunk, dem Spitzbue, dem chevalier d'industrie...
Was! Alti Gans, wenn 'r noch emol so ebs säuje, ze schmiss ich ejch zuem Tempel nüs.
— Professer isch der Herr!
Dass 'r 's wisse, Professer, alti Gans !
"
279,117.0,jeunesse,42.0,rencontrer,52.0,bekannter,279.0,"On dirait qu'il déraille de nouveau !
Si on pouvait aider Monsieur le Professeur à mettre son veston.
Vous permettez, Monsieur le Professeur ?
L’INSTITUTEUR
Monsieur le Professeur, vous permettez ?
",279.0,"M'r mänt dem rappelts wid'r !
Wenn m'r im Herr Professer helfe könne de Rock antuen.
Herr Professer, Sie erläuwe ?
LEHRER
Sie erlauben, Herr Professor ?
"
280,117.0,temps,,,52.0,Ja,280.0,"Et maintenant, Monsieur le Professeur, vous devez nous expliquer cette histoire.
Moi.....
Allez, Marie, Marguerite, Françoise, vous ne pourriez pas offrir le fauteuil au Monsieur de la Sous-Préfecture ?
Vous n'avez donc aucun savoir-vivre !
L’ASSESSEUR MULLER
",280.0,"Und nun, Herr Doktor, müssen Sie uns die Geschichte aufklären.
Ich...
Allez, Marie, Grethl, Fränz, könnte-n-'r dem Herre vun d'r Kreisdiraktion nit d'r Lehnstuehl anoffereere ?
Er han äu gar kenn Anstand !
MÜLLER
"
281,118.0,bon,,,52.0,Eh,281.0,"Je vous en prie — épargnez-moi cela — Mademoiselle Marie, si j'osais vous prier !...
Père, c'est moi la coupable en tout cela...
Je l'ai pensé de suite!
Je...
ce Monsieur est venu et — et — et je lui ai demandé de dire qu’il était le Monsieur de la Sous-Préfecture;
",281.0,"Ich bitte Sie — verschonen Sie mich... — Fräulein Marie, wenn ich bitten darf!
Vater, ich bin an allem schuldi dran...
Diss hawi m'r doch glich gedenkt !
Ich...
der Herr isch kumme un — un — un ích hab's 'm g'säit, er sell säuje, dass 'r der Herr isch vun d'r Kreisdiraktion ;
"
282,118.0,suite,,,52.0,einfach,282.0,"Oui, qu'est-ce que c'est que cette combinaison dont tu parles ? !
Tu sais ....
tu as toujours dit que je ne devais pas épouser un monsieur de la ville, et il est venu à cause de moi, pour demander ma main......
Mais tu ne dois pas te fâcher, père, j'ai réfléchi et j'ai changé d'avis.
Comment!
",282.0,"Ja, was diss for Plän sin!
Ei wäisch...
Dü hesch jo allewyl g'säit, ich derf kenn Herr hierothe üs d'r Stadt, un er isch kumme wäje mir, um um mini Hand anzehalte...
Muesch dich awer nit verzirne Vater, ich hab mi wid'r andersch bedenkt... Ich bin Reüjes worre.
Wie!
"
283,118.0,médecin,42.0,existence,52.0,Herr,283.0,"Hem!
Hem!
Je n'aurais, pour une fois, rien à objecter, du moment que le Dr Freundlich est l'ami du neveu du Sous-Préfet !
Comment, Mademoiselle Marie, vous ne voulez plus rien savoir de moi?!
— C'en est trop, trop!
",283.0,"Hm!
Hh!
Do hätt i einschtdäls nit emol nix d'rgäje g'hett, du moment, dass d'r Herr e Frind isch vum neveu vum Kreisdirakter !
Wie, Fräulein Marie, Sie wollen nichts mehr von mir wissen ?!
— Das ist zu viel, zu viel!
"
284,119.0,beau,42.0,souffle,52.0,unmöglich,284.0,"Comment achèverai-je mon dictionnaire !
Moi, j'ai plus de chance, n'est-ce pas, Marguerite ?
Voyez-vous, vous aviez aussi choisi un joli amoureux comme moi...!
N'est-ce pas, Marguerite, nous sommes d'accord ?
Je te chatouille!
",284.0,"Wie werde ich da mein Dialektlexikon fertig bringen !
Do hawich meh Chance, gäll Grethl ?
Sahn 'r, hätte-n-'r äu e Schmüser mitgebrocht wie ich...!
Gäll, Grethl, nous sommes eini.
Gyx m'r se !
"
285,119.0,baiser,42.0,ville,52.0,Lügen,285.0,"Regardez comment cet imbécile a taché mon tablier neuf!
Je devrais prendre un idiot comme vous!
J'aimerais mieux entrer au couvent, j'aimerais mieux acheter une corde pour me pendre !
Il faut que je note cette expression.
Oh?
",285.0,"Löuj än Mensch denne Simpel an, wie der m'r jetzt e Fettflecke in min näujelnejs Fiertuech gemacht hett!
— So e Dolle, wie ejch, möcht i wohl!
Ehnder gängt i in's Kloschter, ehnder käuft i m'r e Grosche-Sälele un tät mi dran uffhenke !
Das muss ich mir notieren.
Oho ?
"
286,119.0,gagner,,,53.0,gross,286.0,"Marguerite, mais si je veux que tu le prennes !
Et moi je ne veux pas, je ne veux pas
et je ne veux pas!
C'est tout ce que tu as pu faire?
J'aurais pu le faire tout seul.
",286.0,"Grethl, wenn ich awer han will, dass de ne nimmsch ?
Un ich will ne nit, un ich will ne nit
un ich will ne nitt !
Isch diss alles, was de ferti gebrocht hesch ?
— So wytt hätt i's ellän äu gebrocht.
"
287,121.0,amour,42.0,poétique,53.0,Jesses,287.0,"Si elle ne veut pas de toi, il ne me reste qu'à l'épouser moi-même.
C’est presque ton droit!
Et moi, je dis oui et Amen!
C'est bien ainsi!
Bravo!
",287.0,"Wenn sie dich nit will, ze bliebt m'r nix andersch ewri, as ich hierot se selwer.
S'gschicht d'r grad din Recht!
Un ich säö Ja und Amen d'rzü!
So isch's recht!
Bravo!
"
288,121.0,bien,42.0,élément,53.0,Vater,288.0,"Si j'avais mauvais caractère, je me fâcherais!
— Exprès, maintenant, j'épouserai Marie !
Merci, Seppl, mon cœur est donné!
Je ne voudrais pas de vous, malgré vos 14 bœufs.
Excusez, il y en a quinze!
",288.0,"Wenn i jetzt e beeser Charakter hätt, ze tät i mi grad verzirne !
— Ze leid hierot i jetzt s’Marie !
Merci, Seppl, min Herz isch verschenkt !
Ejch wott i nit mit samt ejre veerzeh-n-Ochse !
Excüseh, fufzeh sin's !
"
289,122.0,triste,42.0,écrire,53.0,Hoft,289.0,"Tu es bougrement difficile!
Si j'avais des culottes de vélo comme ce Monsieur de la ville.....
Ça t'irait comme un tablier à une vache!
Je dois noter cette expression !
La culotte de vélo va bien à ce Monsieur, c'est vrai, mais ce n’est pas pour cela qu'il me plaît.
",289.0,"Dü bisch gewalti verschlackt!
Gall wenn i so Velohösle an hätt, wie d'r Stadtherr do...
Dir gängte se, wie im e-n-Ochs e Kummet !
Das muss ich mir notieren !
Dem Herre gehn d’Velohosse, diss isch wohr, awer diss isch d’Ursach nit, worum 'r m'r g'fällt.
"
290,122.0,bien,42.0,sujet,54.0,Vater,290.0,"excusez-moi, je dois vous avouer que, déjà dans ma jeunesse, j'ai eu un faible pour votre fille.
Un heureux hasard nous a réunis de nouveau aujourd’hui, cette fois, j'espère, pour toujours,
— — Monsieur le Maire, ne vous conviendrais-je pas comme gendre?
Colossal, la plus belle fête de fiançailles !
Je n'y comprends plus rien!
",290.0,"Sie excusiere, ich muess ne g'stehn, dass ich schun in mine junge Johr e faible hab g'hett for Ihri Tochter.
—- E glücklicher Hazard hett uns hytt wid'r zamme g'fiehrt, dissmol hoffentli for immer.
— — Herr Maire, tät ich ne passe als Schwejersohn ?
Grossartig, das reinste Verlobungsfest !
D’r Verstand steht m'r still!
"
291,122.0,fâcheux,42.0,poésie,54.0,Unglück,291.0,"C'est trop à la fois, beaucoup trop!....
Ah! Mais j'oublie la chose principale, je vous félicite de votre vingt-cinquième Anniversaire comme Maire et de votre Nomination de chevalier de l’ordre de la Couronne de 4e classe.
La décoration !
Nous sommes sauvés !
De l'air!
",291.0,"s'isch ze veel uff emol, ze veel !...
Ach, die Hauptsache vergesse ich ja, ich gratuliere Ihnen zu Ihrem 25jährigen Jubiläum als Bürgermeister und zu Ihrer Ernennung zum Ritter des Kronenordens IV. Klasse.
D'r Orde!
M'r sin sauweert !
Luft!
"
292,122.0,idée,43.0,faire,55.0,Vater,292.0,"L'adjoint crèvera de rage!
C’est de trop à la fois!
De trop!
Chevalier!
Moi, chevalier ?!
",292.0,"Do muess d'r Adjund verknelle for Wuet !
S'isch ze viel uff e mol!
— Ze viel!
Ritter!
Ich e Ritter !—?
"
293,122.0,véritable,43.0,connaissance,55.0,Herr,293.0,"Vous êtes un ange!
Et vous, mes enfants, vous pouvez vous marier comme vous voudrez.
Et moi, je peux m'en aller avec ma veste.
Il faut que je note cette expression.",293.0,"Sie sin-e-n-Engel!
Un ihr, ihr King könne hierote, wenne dass 'r welle!
Un ich kann gehn mit abg'säjte Hosse !
Das muss ich mir notieren !"
294,123.0,père,43.0,énergique,55.0,Ja,,,,
295,123.0,conseil,,,55.0,scheen,,,,
296,123.0,idiot,,,55.0,kumme,,,,
297,124.0,brillant,,,55.0,vermuet,,,,
298,124.0,heure,,,55.0,Fränz,,,,
299,124.0,jeune,,,55.0,Himmel,,,,
300,124.0,homme,,,55.0,Buschur,,,,
301,126.0,difficile,43.0,trouver,55.0,Herre,,,,
302,126.0,camarade,,,56.0,Liebe,,,,
303,127.0,rire,,,56.0,Lexikon,,,,
304,127.0,malade,43.0,remettre,56.0,spielen,,,,
305,127.0,coup,,,56.0,gut,,,,
306,127.0,queue,,,56.0,Frait,,,,
307,127.0,tomber,44.0,offrir,56.0,Herr,,,,
308,127.0,école,,,57.0,Danke,,,,
309,128.0,manche,,,57.0,Ja,,,,
310,129.0,bien,,,57.0,Herr,,,,
311,130.0,lécher,45.0,poésie,57.0,grüesse,,,,
312,130.0,diable,45.0,orner,58.0,Richtig,,,,
313,131.0,mal,45.0,foyer,58.0,Täte,,,,
314,132.0,juste,45.0,occasion,58.0,Herre,,,,
315,133.0,animal,,,58.0,stelle,,,,
316,133.0,sacré,,,59.0,sehr,,,,
317,133.0,juste,45.0,agricole,59.0,guter,,,,
318,134.0,noir,,,59.0,Ja,,,,
319,135.0,bien,45.0,doute,59.0,Vergniejen,,,,
320,136.0,demander,45.0,classique,59.0,Deifel,,,,
321,136.0,époque,,,59.0,kumm,,,,
322,138.0,bien,46.0,originalité,59.0,Herr,,,,
323,138.0,imbécile,,,60.0,Ja,,,,
324,138.0,donner,,,60.0,hauptsächlich,,,,
325,139.0,paix,,,60.0,Herr,,,,
326,139.0,plein,,,61.0,Lügen,,,,
327,140.0,goutte,,,61.0,halte,,,,
328,140.0,ivre,,,61.0,sehr,,,,
329,140.0,voyant,,,61.0,Verbesserüngen,,,,
330,140.0,père,49.0,ville,62.0,Herr,,,,
331,140.0,famille,49.0,scène,62.0,meinen,,,,
332,141.0,bon,,,62.0,arbeite,,,,
333,141.0,mauvais,50.0,note,62.0,Fräid,,,,
334,142.0,école,50.0,expression,62.0,recht,,,,
335,143.0,maison,50.0,situation,63.0,Lexikon,,,,
336,145.0,décoration,50.0,faire,63.0,Ja,,,,
337,145.0,bien,,,64.0,Ja,,,,
338,146.0,campagne,,,64.0,Bildung,,,,
339,146.0,bien,,,64.0,miner,,,,
340,146.0,volontiers,50.0,premier,64.0,Vater,,,,
341,147.0,chercher,,,64.0,allewyl,,,,
342,147.0,homme,50.0,main,64.0,uff,,,,
343,147.0,sage,51.0,faire,64.0,g'schickt,,,,
344,148.0,homme,51.0,possible,64.0,lehre,,,,
345,148.0,maison,,,64.0,wohl,,,,
346,148.0,cuire,,,64.0,Lexikon,,,,
347,149.0,chercher,,,65.0,recht,,,,
348,150.0,risque,,,65.0,zefridde,,,,
349,150.0,gagner,51.0,inspecteur,65.0,Ahnung,,,,
350,150.0,difficile,51.0,bétail,65.0,Lexikon,,,,
351,151.0,père,52.0,doute,66.0,saöt,,,,
352,151.0,bête,52.0,nom,66.0,Strüss,,,,
353,152.0,bon,52.0,moment,66.0,Fräulein,,,,
354,152.0,mot,,,66.0,Ja,,,,
355,152.0,garde,,,66.0,Vater,,,,
356,153.0,idée,52.0,chose,66.0,Herr,,,,
357,153.0,bien,52.0,journée,67.0,Strüss,,,,
358,154.0,maison,,,67.0,sicher,,,,
359,154.0,crainte,52.0,taureau,67.0,uff,,,,
360,154.0,peine,53.0,tentation,67.0,vergess,,,,
361,154.0,repos,,,67.0,Herr,,,,
362,155.0,mort,,,67.0,wichtige,,,,
363,155.0,populaire,53.0,dialecte,68.0,Jesses,,,,
364,156.0,honneur,,,68.0,Ja,,,,
365,157.0,curieux,53.0,situation,68.0,richtig,,,,
366,157.0,impossible,53.0,nom,68.0,sehr,,,,
367,157.0,croire,54.0,possible,68.0,schnell,,,,
368,157.0,heureux,,,68.0,Herre,,,,
369,158.0,volontiers,,,68.0,halt,,,,
370,159.0,diable,,,68.0,üsfalle,,,,
371,160.0,bien,,,69.0,villicht,,,,
372,160.0,mettre,54.0,situation,69.0,Richtig,,,,
373,160.0,défendre,54.0,faire,69.0,Eh,,,,
374,161.0,conduire,,,70.0,Rhümatisse,,,,
375,161.0,gare,,,70.0,Ja,,,,
376,164.0,bête,56.0,nom,70.0,uff,,,,
377,164.0,instantané,,,71.0,Ja,,,,
378,165.0,fort,,,71.0,wohl,,,,
379,165.0,effrayant,56.0,rôle,71.0,recht,,,,
380,166.0,peur,,,71.0,gemacht,,,,
381,167.0,demander,56.0,possible,71.0,uff,,,,
382,167.0,donner,,,71.0,halt,,,,
383,168.0,bête,,,71.0,Herz,,,,
384,168.0,grandiose,,,72.0,uff,,,,
385,169.0,aimable,,,72.0,gläub,,,,
386,172.0,garder,58.0,pourquoi,72.0,bekumme,,,,
387,173.0,goutte,58.0,bras,72.0,Vater,,,,
388,176.0,campagne,58.0,chaise,72.0,sicher,,,,
389,176.0,amusant,59.0,expression,73.0,Herr,,,,
390,177.0,gare,59.0,note,74.0,Tat,,,,
391,178.0,idée,,,74.0,Richtig,,,,
392,178.0,plein,59.0,pourquoi,74.0,Vater,,,,
393,178.0,tour,60.0,élevage,75.0,Herr,,,,
394,179.0,rire,60.0,bétail,75.0,Fäll,,,,
395,179.0,témoin,60.0,inspecter,75.0,Richtig,,,,
396,180.0,suite,60.0,dialecte,75.0,Fräulein,,,,
397,180.0,nettoyer,61.0,continuer,75.0,Fälle,,,,
398,181.0,délinquant,61.0,dialecte,75.0,prüfen,,,,
399,182.0,délinquant,61.0,doute,76.0,Prüfen,,,,
400,182.0,coup,,,76.0,heilig,,,,
401,183.0,diable,,,76.0,Herre,,,,
402,184.0,bien,62.0,lexique,76.0,gän,,,,
403,184.0,temps,62.0,note,76.0,uff,,,,
404,184.0,pénible,62.0,chose,76.0,guet,,,,
405,185.0,honneur,63.0,lexique,77.0,alte,,,,
406,185.0,bien,63.0,doute,77.0,Fränz,,,,
407,185.0,peine,63.0,naturellement,77.0,hol,,,,
408,186.0,gaffe,64.0,paysan,78.0,Ungeduld,,,,
409,187.0,honorable,,,78.0,Ja,,,,
410,188.0,juste,,,79.0,geben,,,,
411,188.0,coup,64.0,grand,80.0,kumme,,,,
412,189.0,clair,,,80.0,liebenswürdig,,,,
413,189.0,bien,64.0,café,80.0,unter,,,,
414,189.0,fille,,,80.0,gelade,,,,
415,190.0,famille,64.0,métier,80.0,uff,,,,
416,190.0,père,64.0,garçon,81.0,stosse,,,,
417,190.0,bon,64.0,lexique,81.0,Fränz,,,,
418,190.0,jury,,,81.0,gewalti,,,,
419,191.0,sérieux,,,82.0,sehr,,,,
420,191.0,plaisanterie,65.0,moindre,82.0,schöner,,,,
421,191.0,homme,,,82.0,komischer,,,,
422,192.0,seul,65.0,lexique,82.0,Herr,,,,
423,192.0,fille,,,83.0,kumme,,,,
424,192.0,ridicule,,,83.0,Fränz,,,,
425,192.0,simplement,,,83.0,Herr,,,,
426,193.0,impatient,,,83.0,Kriz,,,,
427,193.0,irréprochable,67.0,confus,83.0,lang,,,,
428,193.0,heure,67.0,remercier,83.0,Hüs,,,,
429,194.0,agréable,,,84.0,meine,,,,
430,194.0,bien,67.0,route,84.0,Damen,,,,
431,194.0,visite,,,84.0,G'sundheit,,,,
432,194.0,curieux,67.0,parler,85.0,schöne,,,,
433,195.0,concours,67.0,affaire,85.0,Zeit,,,,
434,195.0,obtenir,,,85.0,Treue,,,,
435,195.0,bon,68.0,tête,85.0,voller,,,,
436,196.0,temps,,,85.0,Zufriedenheit,,,,
437,198.0,souvenir,,,85.0,allewyl,,,,
438,198.0,temps,69.0,chose,86.0,unter,,,,
439,199.0,bien,69.0,faire,86.0,verrote,,,,
440,199.0,droit,70.0,prairie,86.0,Kriz,,,,
441,199.0,petit,70.0,humide,86.0,G’sundheit,,,,
442,199.0,temps,70.0,occasion,86.0,wohl,,,,
443,199.0,complètement,,,87.0,G'sundheit,,,,
444,200.0,malheureux,71.0,maire,88.0,Rhümatisse,,,,
445,200.0,temps,71.0,parler,89.0,Jesses,,,,
446,200.0,inattention,71.0,partie,89.0,Buschur,,,,
447,201.0,conscience,71.0,société,89.0,Herr,,,,
448,201.0,bien,71.0,journal,90.0,Frind,,,,
449,201.0,vue,,,90.0,grad,,,,
450,201.0,petit,72.0,main,90.0,süferi,,,,
451,201.0,ruban,,,90.0,Vater,,,,
452,201.0,mot,72.0,village,91.0,Vater,,,,
453,201.0,ciel,,,91.0,Notari,,,,
454,203.0,étonnement,,,91.0,Herr,,,,
455,205.0,temps,72.0,doute,92.0,Herr,,,,
456,205.0,beau,,,92.0,Vater,,,,
457,206.0,curieux,,,92.0,Ja,,,,
458,207.0,aimable,73.0,possible,92.0,Hoft,,,,
459,207.0,prêt,74.0,effet,92.0,gescht,,,,
460,208.0,croire,74.0,chose,93.0,Mäidle,,,,
461,208.0,famille,74.0,affaire,93.0,Angst,,,,
462,208.0,bête,,,93.0,bissi,,,,
463,209.0,chance,,,94.0,jingst,,,,
464,209.0,obtenir,76.0,chaise,94.0,Tochter,,,,
465,209.0,impossible,,,95.0,süferi,,,,
466,209.0,possibilité,76.0,dur,95.0,gän,,,,
467,209.0,objet,,,95.0,Frind,,,,
468,210.0,temps,,,95.0,kumme,,,,
469,211.0,père,77.0,cuisine,96.0,Fränz,,,,
470,212.0,mariage,77.0,apporter,96.0,Jesses,,,,
471,212.0,seul,77.0,manger,97.0,gläub,,,,
472,213.0,bien,,,97.0,mitnander,,,,
473,213.0,tour,,,97.0,uff,,,,
474,214.0,mou,,,97.0,Richti,,,,
475,214.0,mal,,,97.0,Tänzer,,,,
476,215.0,bien,80.0,déjeuner,98.0,grad,,,,
477,216.0,honneur,80.0,dîner,98.0,tanz,,,,
478,217.0,médaille,,,98.0,kumm,,,,
479,217.0,bien,,,98.0,Allmächtiger,,,,
480,217.0,difficile,81.0,dur,98.0,Gott,,,,
481,217.0,content,,,98.0,Jesses,,,,
482,218.0,maison,82.0,chien,98.0,froh,,,,
483,218.0,visite,82.0,expression,98.0,miner,,,,
484,218.0,malade,82.0,note,98.0,Frind,,,,
485,221.0,recevoir,82.0,drôle,99.0,kumme,,,,
486,221.0,matin,82.0,type,99.0,Ja,,,,
487,221.0,gras,,,100.0,Simpel,,,,
488,222.0,bien,,,100.0,Dolle,,,,
489,222.0,aimable,,,100.0,Fränz,,,,
490,222.0,imbécile,,,101.0,Fränz,,,,
491,223.0,mot,83.0,oncle,101.0,Mäidel,,,,
492,223.0,fortune,83.0,raison,101.0,lütt,,,,
493,223.0,intelligent,,,101.0,iwel,,,,
494,223.0,mal,,,102.0,saöt,,,,
495,223.0,intelligence,86.0,rester,102.0,grad,,,,
496,224.0,oublier,,,102.0,Mäidel,,,,
497,224.0,bête,86.0,moment,102.0,G’spass,,,,
498,224.0,superbe,,,103.0,Dolle,,,,
499,224.0,suite,,,104.0,mued,,,,
500,225.0,bien,86.0,expression,104.0,Scheen,,,,
501,225.0,parole,86.0,doigt,104.0,Ja,,,,
502,225.0,suite,86.0,pied,104.0,scheen,,,,
503,226.0,impatient,86.0,façon,105.0,schad,,,,
504,227.0,bête,86.0,parler,105.0,guet,,,,
505,227.0,magnifique,,,105.0,versüffe,,,,
506,228.0,idée,87.0,visiter,105.0,G'sundheit,,,,
507,228.0,diable,87.0,doute,105.0,G’sundheit’,,,,
508,228.0,pauvre,88.0,note,106.0,kumme,,,,
509,228.0,mettre,88.0,expression,106.0,Herr,,,,
510,229.0,bien,88.0,premier,107.0,Gott,,,,
511,229.0,conduire,89.0,corvée,107.0,Herr,,,,
512,229.0,enlever,,,107.0,recht,,,,
513,229.0,mort,90.0,faire,108.0,fette,,,,
514,230.0,agriculture,90.0,chambre,108.0,scheene,,,,
515,230.0,agréable,,,108.0,gewunne,,,,
516,230.0,goût,91.0,dur,108.0,uff,,,,
517,231.0,repos,91.0,bois,109.0,Mül,,,,
518,231.0,amoureux,,,109.0,Nochber,,,,
519,232.0,aimable,91.0,façon,110.0,uff,,,,
520,233.0,bien,91.0,parler,110.0,iwerfahre,,,,
521,233.0,suite,,,110.0,recht,,,,
522,233.0,père,91.0,note,110.0,gemacht,,,,
523,234.0,ange,91.0,expression,110.0,Herr,,,,
524,234.0,bien,,,111.0,echter,,,,
525,234.0,petit,91.0,espèce,111.0,Schulhaus,,,,
526,234.0,baiser,91.0,bétail,112.0,morje,,,,
527,235.0,baiser,,,112.0,Jungi,,,,
528,235.0,rendre,,,112.0,gemacht,,,,
529,235.0,méchant,92.0,vingt,112.0,gross,,,,
